key,n_node,n_edge,total_length,mean_edge_len,len_cv,deg2_count,deg4_count,degree_entropy,orient_entropy,anisotropy,radius_gyration,moment_total,clustering_coef,fiedler_value,lambda_max,spectral_gap_ratio,aspl_giant,boundary_frac,fractal_dim_box,rigidity_index,redundancy_ratio,max_k_core,kcore_frac,triangle_count,triangle_ratio,quad_count,quad_ratio,avg_shortest_dy,straightness,mesh_median_area,mesh_cv_area,mesh_max_area_ratio,edge_betweenness_max,edge_betweenness_gini,largest_pore_ratio,top_area_sum_ratio,top_convexity_min,top_convexity_mean,top_circularity_min,big_pore_count,total_pore_count,total_pore_ratio,center_pore_ratio,edge_pore_ratio,pore_area_cv,pore_area_skew,pore_area_kurtosis,pore_area_max_over_mean,pore_large_area_frac,pore_count_large_frac,pore_density,pore_spatial_cv,contact_thick,contact_canvas_size,contact_nodes,contact_edges,contact_edge_pixel_union_count,contact_edge_pixel_sum,contact_raw_overlap_pixel_count,contact_overlap_pixel_count,contact_overlap_pair_count,contact_overlap_pairs_per_edge,contact_edges_with_contact_count,contact_edges_with_contact_ratio,contact_overlap_pixel_ratio_union,contact_raw_overlap_pixel_ratio_union,contact_overlap_pixel_ratio_canvas,contact_overlap_length_px_approx,contact_overlap_length_ratio_centerline,contact_centerline_length_px,contact_overlap_pair_size_sum,contact_overlap_pair_size_mean,contact_overlap_pair_size_median,contact_overlap_pair_size_max,contact_overlap_pair_size_std,contact_overlap_pair_size_q75,contact_overlap_pair_size_q90,contact_overlap_pair_size_q95,contact_overlap_cc_count,contact_overlap_cc_size_sum,contact_overlap_cc_size_mean,contact_overlap_cc_size_median,contact_overlap_cc_size_max,contact_overlap_cc_size_std,contact_overlap_cc_size_q75,contact_overlap_cc_size_q90,contact_overlap_cc_size_q95,contact_edge_contact_degree_mean,contact_edge_contact_degree_median,contact_edge_contact_degree_max,contact_edge_contact_degree_std,contact_edge_contact_degree_q75,contact_edge_contact_degree_q90,contact_edge_contact_degree_q95,max_load
3_0.2_-0.1_-0.44_-0.04_-0.2_-0.4_0.26_0.3_0.26_-0.38,648,1120,41.175,0.0367634,1.38665,184,460,0.911978,3.74574,7.82707e-15,0.400626,790.153,0.292034,0.00666229,9.37446,0.000710685,17.2054,0.0214286,0.958162,-173,0.422321,2,1,196,0.175,133,0.11875,1.52585,1.20462,778,2.02751,0.0478868,0.116571,0.620777,0.0478868,0.14344,0.571767,0.572172,0.183596,21,135,0.706604,0.509607,0.196997,2.02751,2.63131,6.55695,9.14901,0.755265,0.148148,0.000128746,0.138265,9,1024,648,1120,277124,534284,103764,38542,6784,6.05714,1020,0.910714,0.139079,0.374432,0.0367565,4282.44,0.129978,32947.4,675606,99.5881,103,558,68.7756,103,119,152.8,48,38542,802.958,157.5,6084,1645.05,580.5,1199.3,6080.65,12.1143,8,49,13.463,14,37,48.05,73.9004
3_0.2_-0.31_0.01_0.43_0.0_-0.09_-0.48_0.46_0.48_-0.08,556,936,47.6325,0.0508894,0.881531,184,368,0.973246,3.9438,2.22045e-16,0.406987,688.844,0.289997,0.00992418,9.35367,0.00106099,14.5275,0.025641,1.01981,-173,0.407051,2,1,180,0.192308,95,0.101496,1.2952,1.0714,139,1.93084,0.0281706,0.120968,0.594025,0.00603676,0.0180779,0.895159,0.895719,0.4543,29,234,0.59807,0.243605,0.354465,1.93084,3.26579,11.7039,11.022,0.721348,0.188034,0.00022316,0.129432,9,1024,556,936,391974,609122,123877,16024,1167,1.24679,653,0.69765,0.0408803,0.316034,0.0152817,1780.44,0.0445457,39968.9,77464,66.3787,61,201,46.6522,100,111,124,150,16024,106.827,49,258,102.007,199,253,257,2.49359,2,9,2.20769,4,5,6,120.714
3_0.2_-0.33_-0.47_0.23_0.14_0.46_0.29_-0.03_0.33_0.25,628,1080,39.4358,0.0365147,1.30999,184,440,0.924981,3.1905,2.27596e-15,0.404008,785.2,0.227025,0.00758047,9.38236,0.000807949,15.0292,0.0222222,1.00302,-173,0.419444,2,1,156,0.144444,167,0.15463,1.24024,1.01659,1743,1.53789,0.0411968,0.122552,0.664609,0.0194044,0.0582132,0.64157,0.64157,0.315257,12,92,0.704777,0.321991,0.382786,1.53789,1.55747,1.02545,5.37774,0.872733,0.25,8.7738e-05,0.178294,9,1024,628,1080,266432,526458,98674,44500,8411,7.78796,1032,0.955556,0.167022,0.370353,0.0424385,4944.44,0.151013,32741.8,409200,48.6506,32,530,52.6698,67,107,144,124,44500,358.871,1,4721,950.656,231,815,2093,15.5759,12,53,13.9324,22,39,47,109.539
3_0.2_-0.45_-0.25_-0.36_-0.36_0.23_-0.5_-0.29_-0.32_-0.22,528,880,34.5468,0.0392577,0.889844,184,340,0.992257,3.63109,4.996e-16,0.41891,649.112,0.324315,0.00918723,9.37333,0.000980146,15.451,0.0272727,1.02399,-173,0.401136,2,1,200,0.227273,28,0.0318182,1.31787,1.01375,164,2.25783,0.0490198,0.109287,0.581469,0.0490198,0.146975,0.834035,0.834509,0.291378,21,160,0.719481,0.499113,0.220367,2.25783,2.78751,7.8943,10.9012,0.964763,0.2,0.000152588,0.14693,9,1024,528,880,263290,436952,83430,16686,2654,3.01591,584,0.663636,0.063375,0.316875,0.015913,1854,0.0688072,26944.9,151288,57.0038,53,239,42.6875,84,108,123,48,16686,347.625,380.5,623,258.432,621,622,623,6.03182,5,19,5.81408,12,14,15,91.1888
3_0.2_-0.47_0.25_-0.13_0.47_0.3_-0.16_0.34_0.28_-0.47,472,768,42.457,0.0552826,0.828242,184,284,1.02912,3.71013,5.55112e-16,0.404281,540.001,0.307708,0.00995207,9.32954,0.00106673,14.2911,0.0625,0.985669,-173,0.386719,2,1,148,0.192708,53,0.0690104,1.40475,1.0696,938,1.90462,0.0394182,0.107802,0.568378,0.0394182,0.102676,0.470483,0.492342,0.124207,20,234,0.661427,0.357399,0.304029,1.90462,3.75133,17.9639,13.9454,0.689434,0.149573,0.00022316,0.184938,9,1024,472,768,336793,493174,81998,16101,1065,1.38672,580,0.755208,0.0478068,0.243467,0.0153551,1789,0.0545941,32769.1,63265,59.4038,43,434,62.466,89,106,115,81,16101,198.778,64,607,225.31,494,568,581,2.77344,2,10,2.49494,4,7,8,88.1993
3_0.2_0.03_-0.31_0.31_0.33_0.29_0.38_0.19_0.18_0.49,388,600,31.782,0.0529699,0.704731,184,200,1.07129,3.44426,2.22045e-16,0.414138,455.797,0.322779,0.0121927,9.32535,0.00130748,13.3098,0.04,0.956375,-173,0.355,2,1,108,0.18,20,0.0333333,1.03852,1.00718,1551,1.20104,0.0186787,0.121085,0.545671,0.0135078,0.0405235,0.985703,0.985703,0.76928,33,146,0.677769,0.41749,0.260279,1.20104,1.26581,0.417705,4.02362,0.478213,0.136986,0.000139236,0.0777685,9,1024,388,600,318420,465920,93500,12234,630,1.05,390,0.65,0.038421,0.293637,0.0116673,1359.33,0.0434839,31260.6,38867,61.6937,67,177,38.5085,80,113,126,66,12234,185.364,206,228,63.4096,227,227,228,2.1,2,9,2.05183,3,4,4,89.8941
3_0.2_0.28_0.36_0.18_-0.33_0.23_0.29_-0.46_0.06_-0.12,364,552,34.578,0.0626412,1.00451,184,176,1.07594,3.65329,2.22045e-16,0.414608,409.72,0.276557,0.0198015,9.37785,0.00211152,10.2626,0.0434783,0.960437,-173,0.342391,2,1,88,0.15942,15,0.0271739,1.33278,1.01999,944,1.83668,0.038044,0.142205,0.564504,0.0321503,0.0963783,0.62265,0.622685,0.172483,9,136,0.694037,0.323587,0.37045,1.83668,2.15067,3.47768,7.4549,0.756991,0.147059,0.0001297,0.242776,9,1024,364,552,280980,396816,66153,15826,716,1.2971,386,0.699275,0.0563243,0.235437,0.0150928,1758.44,0.0654551,26864.9,49555,69.2109,54,399,65.9365,93,113.5,124.25,110,15826,143.873,101,440,151.489,150,423,434.55,2.5942,2,8,2.53422,5,7,8,103.867
3_0.31_-0.15_0.25_0.33_-0.47_0.32_-0.26_0.25_-0.49_0.22,376,576,32.2869,0.0560537,0.875251,184,188,1.07427,2.94282,1.11022e-16,0.400467,422.402,0.154002,0.0173857,9.32445,0.00186453,11.5125,0.0416667,0.920435,-173,0.348958,2,1,60,0.104167,40,0.0694444,1.17354,1.06686,11026,0.651722,0.0147476,0.114213,0.551315,0.0130634,0.0391579,0.446404,0.446908,0.193365,33,92,0.702413,0.42536,0.277053,0.651722,-0.329473,-1.71872,1.9316,0,0,8.7738e-05,0.117173,9,1024,376,576,296630,445616,90514,30056,1404,2.4375,492,0.854167,0.101325,0.305141,0.0286636,3339.56,0.11217,29772.3,126940,90.4131,74,746,86.5337,94,108,178,52,30056,578,2.5,2317,932.485,252,2250,2317,4.875,5,11,3.28692,7,9,11,112.585
3_0.31_-0.34_0.46_-0.4_0.5_-0.16_0.31_0.33_0.23_0.04,368,560,25.1119,0.0448426,1.05359,184,180,1.07555,3.98215,2.22045e-16,0.416945,401.429,0.12293,0.0117861,9.35618,0.00125972,13.5027,0.0428571,0.855004,-173,0.344643,2,1,68,0.121429,58,0.103571,1.27488,1.00649,654,1.44368,0.0598059,0.137812,0.528999,0.0598059,0.179282,0.808975,0.809102,0.381502,20,72,0.781127,0.648005,0.133122,1.44368,1.71133,2.59328,5.51258,0.70661,0.222222,6.86646e-05,0.0746694,9,1024,368,560,207920,315150,52432,14283,5260,9.39286,464,0.828571,0.0686947,0.252174,0.0136213,1587,0.0789163,20109.9,370136,70.3681,69,434,32.3541,87,99,107,28,14283,510.107,151,2550,848.84,416.25,2549,2549.65,18.7857,5,52,21.197,45,48,51,72.591
3_0.31_-0.47_-0.11_0.21_0.5_0.07_-0.3_-0.14_-0.19_0.08,400,624,42.846,0.0686634,0.965982,184,212,1.06722,3.72969,3.88578e-16,0.403636,445.864,0.439762,0.00963987,9.33024,0.00103319,14.5602,0.0384615,0.951549,-173,0.360577,2,1,156,0.25,0,0,1.46804,1.1178,703,2.4127,0.0368652,0.128164,0.572173,0.0246544,0.0739498,0.503424,0.50379,0.148233,9,224,0.627151,0.309855,0.317297,2.4127,3.25785,10.1988,13.1672,0.740925,0.0892857,0.000213623,0.240741,9,1024,400,624,352366,486886,70365,16896,1008,1.61538,528,0.846154,0.0479501,0.199693,0.0161133,1877.33,0.056724,33096,68050,67.5099,62,259,43.5599,94,107.3,118,160,16896,105.6,95,300,87.9775,119.25,280.1,292.05,3.23077,3,9,2.58409,5,7,7,136.011
3_0.31_0.03_-0.47_-0.47_0.34_-0.34_0.13_-0.31_0.27_-0.06,340,504,33.8647,0.0671918,1.00556,184,152,1.07404,3.44371,1.66533e-16,0.433674,372.187,0.27619,0.0149892,9.18836,0.00163132,12.0147,0.047619,0.890224,-173,0.327381,2,1,72,0.142857,32,0.0634921,1.39478,1.06202,660,2.10639,0.0514059,0.139703,0.517313,0.0514059,0.154129,0.625944,0.626459,0.22896,16,152,0.697107,0.47486,0.222247,2.10639,3.34226,12.1841,11.2087,0.717306,0.125,0.000144958,0.0965418,9,1024,340,504,293348,385104,52850,3878,228,0.452381,216,0.428571,0.0132198,0.180161,0.00369835,430.889,0.0164819,26143.2,13198,57.886,59.5,85,17.7876,76,79,80,60,3878,64.6333,34,130,46.9599,121,124,126.05,0.904762,0,3,1.19143,2,3,3,69.1323
3_0.31_0.35_0.48_-0.22_-0.38_-0.19_-0.25_0.11_-0.09_-0.46,464,752,42.6359,0.0566967,0.839001,184,276,1.03408,3.70015,1.66533e-16,0.39206,513.683,0.249795,0.0128826,9.34017,0.00137927,13.8861,0.0319149,1.04299,-173,0.384309,2,1,116,0.154255,80,0.106383,1.40329,1.07395,913,2.25327,0.0377789,0.104011,0.515426,0.0167074,0.0500784,0.521037,0.521228,0.20453,9,228,0.626306,0.256838,0.369468,2.25327,3.81211,15.0465,13.753,0.64917,0.0877193,0.000217438,0.224573,9,1024,464,752,352250,498026,73924,13606,572,0.760638,424,0.56383,0.038626,0.209862,0.0129757,1511.78,0.045683,33092.8,39231,68.5857,70.5,279,48.0422,87,109,162.45,76,13606,179.026,176,279,45.0158,187,265.5,278.25,1.52128,1,8,1.74873,3,3,5,136.07
3_0.31_0.48_0.19_-0.24_0.39_0.3_0.36_-0.18_0.16_0.38,556,936,41.8899,0.0447542,1.30761,184,368,0.973246,3.36672,4.996e-16,0.38804,648.212,0.29839,0.007093,9.3742,0.000756651,17.1255,0.025641,0.908745,-173,0.407051,2,1,196,0.209402,92,0.0982906,1.44788,1.24817,1117,1.43008,0.0288534,0.118734,0.598641,0.013957,0.0415277,0.509285,0.512122,0.193018,24,138,0.642556,0.313141,0.329415,1.43008,2.18672,4.22116,6.19677,0.505424,0.108696,0.000131607,0.178158,9,1024,556,936,344582,565546,105829,49410,14056,15.0171,824,0.880342,0.143391,0.307123,0.047121,5490,0.149696,36674.2,609304,43.3483,35,1296,60.9072,63,93,104,52,49410,950.192,167,5539,1462.67,1296,1454.9,5539,30.0342,17,86,28.2527,62,66,81,31.1276
3_0.32_-0.02_0.25_-0.05_0.08_-0.27_-0.39_-0.45_-0.13_0.01,264,352,25.0234,0.0710892,0.76621,184,76,0.971751,3.42427,1.11022e-16,0.437061,271.484,0.179293,0.0208206,9.1502,0.00227542,10.5065,0.0681818,0.830319,-173,0.252841,2,1,28,0.0795455,8,0.0227273,1.31013,1.00779,360,1.56086,0.0423069,0.085553,0.425011,0.0423069,0.126822,0.78857,0.789036,0.409842,24,96,0.769189,0.451428,0.31776,1.56086,1.54174,1.11996,5.28019,0.773515,0.197917,9.15527e-05,0.229229,9,1024,264,352,201308,285743,59031,8786,272,0.772727,192,0.545455,0.0436446,0.293237,0.00837898,976.222,0.0499557,19541.8,24014,88.2868,98,292,66.1739,115,146,287,64,8786,137.281,146,333,126.727,190.75,329,329.85,1.54545,1,8,1.9593,3,4,6,57.1553
3_0.32_-0.13_-0.39_0.22_0.33_0.35_0.0_-0.14_-0.03_-0.23,484,792,36.3473,0.0458931,0.847877,184,296,1.02148,3.69804,2.77556e-16,0.394271,558.866,0.290437,0.0115639,9.38699,0.00123191,12.7749,0.030303,1.03133,-173,0.390152,2,1,132,0.166667,80,0.10101,1.19552,1.03658,270,2.26607,0.0288219,0.13863,0.590347,0.0142536,0.0427608,0.77871,0.77871,0.272589,21,248,0.651279,0.315817,0.335463,2.26607,2.8311,7.36099,10.9751,0.823527,0.129032,0.000236511,0.130643,9,1024,484,792,335466,493478,82386,9046,744,0.939394,504,0.636364,0.0269655,0.245587,0.00862694,1005.11,0.0314124,31997.3,33171,44.5847,38,123,33.247,78,93,102,96,9046,94.2292,101,164,49.4666,127.5,151.5,159.25,1.87879,2,6,1.64699,3,4,4,90.1837
3_0.32_-0.13_0.26_0.3_0.5_0.14_0.41_-0.22_0.4_0.16,516,856,29.3496,0.0342869,1.07608,184,328,1.00035,3.69298,1.66533e-16,0.408954,621.476,0.198782,0.00649587,9.35626,0.000694281,17.0223,0.0280374,0.944212,-173,0.398364,2,1,136,0.158879,68,0.0794393,1.33757,1.15751,813,1.9399,0.0475445,0.152722,0.595903,0.0475445,0.14238,0.57366,0.574015,0.2602,9,104,0.730343,0.492802,0.237541,1.9399,2.16159,3.35154,6.77028,0.882338,0.192308,9.91821e-05,0.162264,9,1024,516,856,257556,421926,73006,19770,2779,3.2465,760,0.88785,0.07676,0.283457,0.0188541,2196.67,0.0851537,25796.5,102753,36.9748,27,257,31.97,56,78,90,72,19770,274.583,249.5,824,210.821,476.5,498.3,647.65,6.49299,6,25,5.40508,9,13,18,60.1016
3_0.32_-0.32_-0.27_-0.24_-0.36_0.31_0.33_0.23_-0.3_-0.37,728,1280,45.3913,0.035462,1.03554,184,540,0.862443,3.52971,2.22045e-16,0.383713,873.262,0.270931,0.0078518,9.36984,0.000837986,17.3115,0.01875,1.12249,-173,0.432031,2,1,252,0.196875,149,0.116406,1.24874,1.00166,178,2.34489,0.0372448,0.112919,0.579333,0.0144186,0.0432558,0.922426,0.922436,0.602578,21,204,0.638616,0.281807,0.356809,2.34489,2.91497,8.18717,11.8975,0.899883,0.156863,0.00019455,0.151842,9,1024,728,1280,339972,604864,121598,31686,3460,2.70312,980,0.765625,0.0932018,0.357671,0.0302181,3520.67,0.0953881,36908.9,214380,61.9595,59,636,52.0056,89,107,118,92,31686,344.413,184,890,322.222,808,881,882.45,5.40625,5,22,4.86062,9,12.1,14,136.639
3_0.32_-0.35_-0.33_-0.2_0.09_-0.07_0.45_0.21_0.01_0.28,388,600,34.8708,0.058118,0.673395,184,200,1.07129,3.54332,1.11022e-16,0.421682,451.213,0.279823,0.0126948,9.37513,0.0013541,12.5153,0.04,1.00075,-173,0.355,2,1,88,0.146667,50,0.0833333,1.25645,1.01874,90,3.09236,0.0475922,0.090708,0.567931,0.0475922,0.142775,0.797073,0.797105,0.278979,9,240,0.684273,0.449509,0.234764,3.09236,3.74707,13.6489,16.6923,0.866636,0.0833333,0.000228882,0.190112,9,1024,388,600,302612,429718,77227,5804,432,0.72,360,0.6,0.0191797,0.255201,0.00553513,644.889,0.0224897,28674.9,9990,23.125,9,148,31.4906,33.25,58,111.45,60,5804,96.7333,53.5,191,62.0894,155.25,188,188.05,1.44,1,8,1.56835,2,4,4,90.3513
3_0.32_-0.36_0.21_-0.38_-0.32_0.09_0.15_-0.49_0.13_-0.48,276,376,32.9898,0.0877389,0.843543,184,88,1.0043,3.7686,2.77556e-16,0.439712,272.267,0.0772947,0.0202337,9.63332,0.00210039,10.139,0.0638298,0.880572,-173,0.268617,2,1,16,0.0425532,59,0.156915,1.55068,1.16886,200,1.70964,0.052577,0.117418,0.510989,0.052577,0.157548,0.654741,0.655229,0.156213,21,97,0.707096,0.533097,0.173999,1.70964,2.18332,4.67917,7.21256,0.764607,0.195876,9.25064e-05,0.132895,9,1024,276,376,278502,355412,50478,6306,212,0.56383,216,0.574468,0.0226426,0.181248,0.00601387,700.667,0.0277841,25218.3,11850,55.8962,51.5,137,41.0855,91,98,135,68,6306,92.7353,55.5,153,50.7823,144,152,152.65,1.12766,1,4,1.24827,2,3,3,48.4592
3_0.32_-0.39_0.49_0.17_0.05_0.15_-0.48_0.42_-0.13_-0.4,512,848,41.652,0.049118,0.973778,184,324,1.00303,3.17553,1.11022e-16,0.391832,588.114,0.238095,0.0165866,9.33282,0.00177724,11.5975,0.0283019,1.0218,-173,0.397406,2,1,128,0.150943,65,0.0766509,1.27402,1.00581,1040,1.3637,0.0228577,0.120518,0.615148,0.0154953,0.0464392,0.792606,0.793262,0.320432,13,210,0.654175,0.383482,0.270693,1.3637,2.23773,5.90062,7.33766,0.558231,0.147619,0.000200272,0.122507,9,1024,512,848,338681,509522,83108,16150,1732,2.04245,728,0.858491,0.047685,0.245387,0.0154018,1794.44,0.0537957,33356.7,73892,42.6628,28,384,48.4673,62,89,119.45,128,16150,126.172,28,748,232.54,89,726.3,740.65,4.08491,3,15,3.00037,6,8,10,156.97
3_0.32_-0.44_0.25_-0.49_-0.17_-0.43_-0.37_0.35_0.11_0.4,512,848,34.3027,0.0404513,1.0226,184,324,1.00303,3.50962,3.33067e-16,0.411441,608.385,0.188616,0.011426,9.36541,0.00122002,14.5819,0.0283019,0.995509,-173,0.397406,2,1,124,0.146226,107,0.126179,1.32667,1,522.5,2.74788,0.0517578,0.102632,0.544229,0.0101109,0.0303307,0.847698,0.847753,0.526883,12,206,0.687941,0.223274,0.464666,2.74788,3.84528,14.3389,15.4986,0.816737,0.11165,0.000196457,0.211631,9,1024,512,848,273026,426234,63404,15408,2120,2.5,662,0.78066,0.0564342,0.232227,0.0146942,1712,0.065201,26257.3,127471,60.1278,48,185,38.5767,93.25,109,127.05,51,15408,302.118,395,1050,215.466,404,412,609.5,5,5,19,3.98878,8,10,10,138.189
3_0.32_-0.47_-0.48_-0.42_0.21_-0.44_0.13_-0.22_-0.47_0.01,480,784,42.3907,0.0540698,1.10611,184,292,1.02405,3.30556,0,0.417225,554.595,0.184722,0.017346,9.58095,0.00181047,11.2744,0.0306122,0.909472,-173,0.389031,2,1,84,0.107143,122,0.155612,1.32022,1.00524,2238,1.39137,0.0330534,0.0935572,0.577093,0.0330534,0.0991545,0.706035,0.706109,0.291041,24,120,0.666879,0.369753,0.297126,1.39137,2.09798,4.30437,5.94772,0.643781,0.191667,0.000114441,0.158831,9,1024,480,784,320185,501580,92661,40190,3228,4.11735,692,0.882653,0.125521,0.289398,0.0383282,4465.56,0.136409,32736.5,202522,62.7392,58,954,75.9482,82,102.3,124,48,40190,837.292,216.5,2942,926.097,1337.5,1929,2939.65,8.23469,8,29,5.6956,12,15,17,113.121
3_0.32_-0.4_-0.03_0.45_-0.28_0.01_0.34_0.28_-0.28_-0.36,688,1200,49.6441,0.0413701,0.993794,184,500,0.88669,3.80886,0,0.394268,853.073,0.330288,0.00907714,9.37577,0.000968149,13.9135,0.02,1.14183,-173,0.4275,2,1,232,0.193333,101,0.0841667,1.27735,1.00844,308,2.62705,0.0329561,0.0928133,0.674561,0.0165348,0.0495958,0.578249,0.578467,0.140896,9,304,0.595855,0.258883,0.336972,2.62705,3.90716,15.9135,16.8139,0.772164,0.105263,0.000289917,0.214093,9,1024,688,1200,389272,631066,111506,18640,2222,1.85167,896,0.746667,0.0478843,0.286448,0.0177765,2071.11,0.0521183,39738.7,91430,41.1476,36,131,29.4198,62,86,98,148,18640,125.946,85,432,139.487,89,427,429,3.70333,3,11,3.57379,6,10,10,119.991
3_0.32_0.05_-0.35_-0.34_-0.21_0.28_0.43_-0.25_-0.03_-0.1,596,1016,39.9955,0.0393657,1.06898,184,408,0.946207,3.70594,1.42109e-14,0.397271,712.489,0.235858,0.00923565,9.3778,0.000984842,13.0741,0.023622,0.985866,-173,0.41437,2,1,152,0.149606,127,0.125,1.41543,1.15389,263,2.38517,0.034194,0.143404,0.65751,0.034194,0.102581,0.680009,0.680022,0.355711,21,198,0.675714,0.383436,0.292277,2.38517,2.78548,6.42123,10.0196,0.790981,0.10101,0.000188828,0.140754,9,1024,596,1016,308566,526554,96748,39990,5118,5.0374,864,0.850394,0.1296,0.313541,0.0381374,4443.33,0.134586,33014.9,262746,51.3376,29,553,61.7325,87,109,127,70,39990,571.286,65,6807,1556.04,567.75,737,4074.3,10.0748,8,32,8.93085,19,22,25,87.7041
3_0.32_0.33_-0.31_0.01_-0.19_-0.41_0.08_-0.04_-0.21_-0.01,220,264,32.8281,0.124349,0.598386,184,32,0.72529,3.53123,0,0.437446,207.572,0,0.0129757,9.38673,0.00138235,13.1407,0.0909091,0.753355,-173,0.170455,2,1,0,0,24,0.0909091,1.80086,1.41429,16936,0.764824,0.051837,0.198514,0.441061,0.051837,0.155354,0.619802,0.61987,0.14026,21,40,0.754457,0.539989,0.214468,0.764824,0.828117,0.371319,2.7483,0.274413,0.1,3.8147e-05,0.114757,9,1024,220,264,227564,356134,92156,23470,1016,3.84848,228,0.863636,0.103136,0.404967,0.0223827,2607.78,0.0997087,26154,76672,75.4646,37,793,150.822,59,109,136,56,23470,419.107,26,3513,922.161,119.5,1004.5,3511.25,7.69697,7,16,5.88004,14,16,16,67.9188
3_0.32_0.49_0.3_-0.48_-0.1_0.26_0.21_-0.25_0.46_-0.1,392,608,46.7806,0.0769418,0.822092,184,204,1.07004,3.57828,2.22045e-16,0.416513,442.244,0.302478,0.00785209,9.36842,0.000838144,15.8148,0.0394737,0.912364,-173,0.356908,2,1,108,0.177632,51,0.0838816,1.95665,1.48231,614,2.34207,0.0421801,0.160795,0.625647,0.0089016,0.0267048,0.792163,0.792163,0.393336,12,203,0.613121,0.266318,0.346803,2.34207,3.9065,15.5776,13.9655,0.69218,0.1133,0.000193596,0.36886,9,1024,392,608,361489,520136,91597,35870,936,1.53947,472,0.776316,0.0992285,0.253388,0.0342083,3985.56,0.110865,35949.8,73452,78.4744,53.5,591,110.401,87,177,302,93,35870,385.699,88,2199,703.203,220,2198,2199,3.07895,3,9,2.53145,4,7,8,178.472
3_0.33_-0.05_0.09_-0.32_0.02_-0.04_-0.09_0.45_0.36_0.33,304,432,30.9497,0.0716427,0.654845,184,116,1.05102,2.86827,1.11022e-16,0.415561,319.942,0.372494,0.0112047,9.18777,0.00121953,13.1186,0.0555556,0.899192,-173,0.298611,2,1,84,0.194444,0,0,1.33562,1.10079,937,1.41769,0.0399141,0.131293,0.588093,0.0125189,0.0375261,0.2569,0.257129,0.104293,33,96,0.705934,0.323557,0.382377,1.41769,1.84903,2.47398,5.42793,0.526698,0.114583,9.15527e-05,0.225776,9,1024,304,432,266545,379611,65471,21934,360,0.833333,264,0.611111,0.08229,0.245628,0.0209179,2437.11,0.0941999,25871.7,41089,114.136,36,581,154.466,193,338,529.7,36,21934,609.278,864.5,901,379.388,883.5,892,894.25,1.66667,2,6,1.74271,3,4,6,60.3092
3_0.33_-0.1_-0.1_0.38_-0.46_-0.4_0.16_-0.38_0.38_-0.12,376,576,40.2644,0.0699035,0.728083,184,188,1.07427,3.71074,0,0.425087,423.618,0.145137,0.0170114,9.38107,0.00181337,11.1911,0.0416667,0.948869,-173,0.348958,2,1,60,0.104167,49,0.0850694,1.34522,1.06201,855,2.5851,0.0550737,0.121822,0.549891,0.0550737,0.165042,0.63493,0.635181,0.175056,16,196,0.645848,0.492804,0.153045,2.5851,4.87057,25.4134,16.7136,0.72436,0.117347,0.00018692,0.0859369,9,1024,376,576,359414,474074,64964,7056,536,0.930556,376,0.652778,0.019632,0.18075,0.00672913,784,0.0243247,32230.6,13412,25.0224,9,142,39.64,17,96,135,96,7056,73.5,69.5,157,55.1562,111,153,155,1.86111,2,8,2.05687,3,4,8,86.6771
3_0.33_-0.1_0.42_0.28_0.18_-0.48_-0.35_0.49_0.12_0.39,424,672,45.6215,0.0678892,0.697385,184,236,1.0566,3.76399,1.83187e-15,0.40138,484.612,0.27336,0.0133558,9.32512,0.00143224,13.1263,0.0357143,1.00644,-173,0.370536,2,1,96,0.142857,71,0.105655,1.32881,1.00667,524,2.77135,0.0477057,0.131755,0.527821,0.00710869,0.0213232,0.687557,0.687684,0.274819,8,248,0.620087,0.230629,0.389458,2.77135,4.77049,23.948,19.0796,0.67069,0.0766129,0.000236511,0.251785,9,1024,424,672,348370,522186,97074,43304,576,0.857143,360,0.535714,0.124305,0.278652,0.0412979,4811.56,0.137387,35022,104922,182.156,108,1007,214.537,151.75,529,671,48,43304,902.167,88,3422,1448.56,913.75,3422,3422,1.71429,1,6,1.97949,3,5,6,141.261
3_0.33_0.02_-0.14_-0.28_0.11_0.16_-0.36_-0.13_-0.17_0.17,388,600,33.5105,0.0558509,0.811849,184,200,1.07129,3.31697,2.22045e-16,0.418686,458.411,0.252577,0.00985856,9.55164,0.00103213,13.8971,0.04,0.85563,-173,0.355,2,1,96,0.16,36,0.06,1.33798,1.12751,1403,1.13517,0.0519934,0.121622,0.61367,0.0519934,0.155977,0.760935,0.760973,0.33825,9,44,0.773162,0.496763,0.276399,1.13517,0.746358,-1.00672,2.9589,0.601128,0.204545,4.19617e-05,0.172579,9,1024,388,600,206313,420436,99530,51319,2174,3.62333,588,0.98,0.248743,0.482422,0.0489416,5702.11,0.198661,28702.8,241519,111.094,84,670,124.315,118,222.7,427.35,24,51319,2138.29,2137.5,3141,976.893,3103,3140,3140.85,7.24667,6,18,3.29229,9,13,13,85.0491
